full_text;clean_text;sentiment;confidence;label_final
diluar negeri ada org yang suka nge gibah ga sih? kek ny klo g ad tnng;diluar negeri ada org yang suka nge gibah ga sih seperti ny kalau g ada tnng;negatif;6542;negatif
lagi berusaha untuk hastag #kaburajadulu wkwk;lagi berusaha untuk hastag kaburajadulu wkwk;netral;6543;netral
namanya juga tiktoker;namanya juga tiktoker;positif;6546;positif
@excclsior Wkwkwk sesekali boleh #KaburAjaDulu (liburan) biar ga penat. Makin sibuk dan susah cuti ya tapi kamu?;wkwkwk sesekali boleh kaburajadulu liburan biar ga penat makin sibuk dan susah cuti iya tapi kamu;netral;6547;netral
Hidup cuma sekali dan aku terlahir sebagai warga negara indonesia. #KaburAjaDulu;hidup cuma sekali dan aku terlahir sebagai warga negara indonesia kaburajadulu;positif;6547;positif
@noellenih mau join #KaburAjaDulu jadinyaa ;mau join kaburajadulu jadinyaa;netral;6547;netral
Udah bener... Gerakan #kaburajadulu didukung pemerintah sesuai keinginan kalian;sudah benar gerakan kaburajadulu didukung pemerintah sesuai keinginan kalian;positif;6548;positif
rakyat indo, bersiaplah😈😈;rakyat indo bersiaplah;positif;6549;positif
gw lebih suka kerja di luar negri dr pd di Indonesia karna ya terjamin gajinya beda sama Indonesia gaji ga terjamin malah ngabisin tenaga sama duit doang 😂😂😂😂😂;saya lebih suka kerja di luar negri dr pada di indonesia karena iya terjamin gajinya beda sama indonesia gaji ga terjamin bahkan ngabisin tenaga sama duit doang;positif;6549;positif
kasih tauu ci;kasih tauu ci;netral;655;netral
trend' bisa diteruskn smpe 2027 nggk😭??;trend bisa diteruskn smpe nggk;negatif;6551;negatif
ke luar negeri aja gak si;ke luar negeri saja gak si;netral;6551;netral
si bahlil aja suruh pindah ke pulau socotra 😂;si bahlil saja suruh pindah ke pulau socotra;negatif;6552;negatif
banyakin belajar bahasa Jepang kalo mau magang ke Jepang, saran ku si ke Jepang bg;banyakin belajar bahasa jepang kalau mau magang ke jepang saran ku si ke jepang abang;positif;6553;positif
masih sekolah:);masih sekolah;negatif;6555;negatif
Gaji besar resiko juga besar;gaji besar resiko juga besar;positif;6555;positif
@Fiiyuu LO HARUS IKUTT;kamu harus ikutt;negatif;6555;negatif
bnr bgt lagii;bnr banget lagii;positif;6556;positif
manifesting this year me;manifesting this year me;positif;6558;positif
gue udh 5 taun di korea alhamdulillah kebeli tanah , sama bangun rumah ...;saya udh tahun di korea alhamdulillah kebeli tanah sama bangun rumah;positif;6559;positif
sholawatin aja dlu🥰🥰🥰;sholawatin saja dulu;netral;6559;netral
@_ranituran presiden dari #kaburajadulu;presiden dari kaburajadulu;netral;656;netral
fakta nya mmg bgt..S1 dn pengalaman itu udh ga dipake lg klo ga ada org dalam..trs jg ada batasan umurnya..;fakta nya mmg banget s dn pengalaman itu udh ga dipake lagi kalau ga ada org dalam terus juga ada batasan umurnya;negatif;6561;negatif
Dan aku yang kabur ke malysia😊;dan aku yang kabur ke malysia;netral;6562;netral
iy deh gw doain;iy deh saya doain;positif;6563;positif
kenapa lahir indonesia yaallah;kenapa lahir indonesia yaallah;positif;6564;positif
"teruslah pura"" bahagia bro";teruslah pura bahagia saudara laki-laki;negatif;6565;negatif
Buat yang mau #KaburAjaDulu;buat yang mau kaburajadulu;netral;6567;netral
pengennn biar bisa ke shanghai,xinjiang,beijing,trss kuliah di shanghai university behhhh;pengennn biar bisa ke shanghai xinjiang beijing trss kuliah di shanghai university behhhh;positif;6567;positif
Insya Allah gua nyusul ke sana bg;insya allah saya nyusul ke sana abang;positif;6568;positif
@JAEYUNsaja @GwimaMYSTERY Positif thinking mungkin mau praktekin #kaburajadulu sih bang.. ;positif thinking mungkin mau praktekin kaburajadulu sih bang;positif;6568;positif
Intinya harus dikawal. Itu inti dari thread Pak Anies. Ga menyatakan setuju/tidak pro/kontra. Beliau masih ada keyakinan dalam hal ini meski banyak yg sudah tidak percaya pada TNI/pemerintah.;intinya harus dikawal itu inti dari thread pak anies ga menyatakan setuju tidak profesional kontra beliau masih ada keyakinan dalam hal ini meski banyak yang sudah tidak percaya pada tni pemerintah;negatif;6569;negatif
@daniellozkyy Berdasarkan analisis twitmu kepribadianmu tampak resilient tapi lelah menghadapi bipolar diskriminasi kerja dan frustrasi romantis. Kamu outspoken tentang identitas gay doyan cowok Virgo yang mengayomi foodie (sate kambing kopi) dan ambisius kabur ke luar negeri via S2.;berdasarkan analisis twitmu kepribadianmu tampak resilient tapi lelah menghadapi bipolar diskriminasi kerja dan frustrasi romantis kamu outspoken tentang identitas gay doyan cowok virgo yang mengayomi foodie sate kambing kopi dan ambisius kabur ke luar negeri via s;negatif;6569;negatif
@kemenhub151 Kalo gue ikutin kata emak gue yg bilang beli tiket pesawat setelah terima gaji aja heeew gaa dapat tiket dah gue. Untung belinya di awal bulan. Ga percaya lagi dah sm pemerintah. Liat tuh ga ada tiket lagii;kalau saya ikutin kata emak saya yang bilang beli tiket pesawat setelah terima gaji saja heeew gaa dapat tiket deh saya untung belinya di awal bulan ga percaya lagi deh sm pemerintah lihat tuh ga ada tiket lagii;negatif;6569;negatif
nah bner bgt;nah bner banget;positif;6574;positif
@minase_nayuki @icblues kalau liat berita² gini kayak nya pingin #kaburajadulu ke Selandia Baru ;kalau lihat berita² gini kayak nya pingin kaburajadulu ke selandia baru;negatif;6575;negatif
Hai german buddy! 🇩🇪 Mau belajar bahasa jerman 700k/level dan bisa dicicil? bareng Hello Leute aja! Di kami tersedia kelas A1 - B1 dan benefit lain nya loh jam kelas bisa menyesuaikan murid juga For more info : https://t.co/T8lfiIVC8e ya #kaburajadulu #zonauang #zonajajan;hai german buddy mau belajar bahasa jerman ke level dan bisa dicicil bareng hello leute saja di kami tersedia kelas a b dan benefit lain nya loh jam kelas bisa menyesuaikan murid juga for more informasi iya kaburajadulu zonauang zonajajan;netral;6577;netral
ikut pls ikuttt;ikut pls ikuttt;netral;6577;netral
heyy heyyy😂;heyy heyyy;negatif;6578;negatif
Balik lagi ke #lokercot edisi #kaburajadulu bareng akuh Kali ini ada loker baru dari Jepang yg butuh pengalaman domain spesifik di #softwareengineering yg bisa kalian coba. Langsung cekidot aja yah! @hrdbacot @ezash @primawansatrio @myassirullah @ditoks @ecommurz https://t.co/GqgFE8nkZ0;balik lagi ke lokercot edisi kaburajadulu bareng akuh kali ini ada loker baru dari jepang yang butuh pengalaman domain spesifik di softwareengineering yang bisa kalian coba langsung coba lihat saja yah;netral;6581;netral
"kerja di luar negri ngumpulin uang banyak"" habis itu investasi buka usaha di Indonesia🗿";kerja di luar negri ngumpulin uang banyak habis itu investasi buka usaha di indonesia;netral;6581;netral
yg pindah keluar negri nasibnya bagus semoga selamanya bagus, tapi bagi yg pindah keluar negri nasibnya ga bagus, semoga ada jalan buat bagus;yang pindah keluar negri nasibnya bagus semoga selamanya bagus tapi bagi yang pindah keluar negri nasibnya ga bagus semoga ada jalan buat bagus;negatif;6581;negatif
Generasi emas,tapi negara lain sudah pada diamond,platinum, netherite,dll😕;generasi emas tapi negara lain sudah pada diamond platinum netherite dan lain-lain;negatif;6581;negatif
Pemerintah lebih percaya hal yang dibangun ketika owner mobil memiliki uang lebih (Norwegian Goverment Pension Fund / ADIA) ga salah kalau beli voltage stabilizer. Kalau mobil kalian suzuki baleno yang ball jointnya pecah racksteer oblak thermostat mati water pump jebol -c;pemerintah lebih percaya hal yang dibangun ketika owner mobil memiliki uang lebih norwegian goverment pension fund adia ga salah kalau beli voltage stabilizer kalau mobil kalian suzuki baleno yang ball jointnya pecah racksteer oblak thermostat mati water pump jebol c;negatif;6582;negatif
SIDEHUSTLE UNTUK MEMBIAYAI #KaburajaDulu menyusil @isnolongerhere ;sidehustle untuk membiayai kaburajadulu menyusil;negatif;6582;negatif
wibu mimpi vt😂🙏 dipikir kuliah diluar modal pinter mtk & ipa😂 bahasanya jyga wajib dek;wibu mimpi vt dipikir kuliah diluar modal pinter mtk ipa bahasanya jyga wajib adik;negatif;6582;negatif
@worksfess temen kakaku lulusan dari univ dubai jurusan arsitektur dia malah balik ke indo terus ngeluh disini cari kerja susah akhirnya mau balik ke dubai lagi kata aing ma juga udah bener di luar negeri malah balik kesini lagi anjjj;teman kakaku lulusan dari univ dubai jurusan arsitektur dia bahkan balik ke indo terus ngeluh disini cari kerja susah akhirnya mau balik ke dubai lagi kata saya ma juga sudah benar di luar negeri bahkan balik kesini lagi anjjj;negatif;6583;negatif
gas bro;gas saudara laki-laki;netral;6585;netral
Keberhasilan ini merupakan wujud nyata kehadiran negara bagi WNI bermasalah di luar negeri. KBRI Yangon mengapresiasi dukungan otoritas Myanmar serta kerja sama erat dengan Dit. PWNI Kemlu RI dan KBRI Bangkok sehingga proses pemulangan dapat berjalan lancar.;keberhasilan ini merupakan wujud nyata kehadiran negara bagi wni bermasalah di luar negeri kbri yangon mengapresiasi dukungan otoritas myanmar serta kerja sama erat dengan dit pwni kemlu ri dan kbri bangkok sehingga proses pemulangan dapat berjalan lancar;positif;6586;positif
Iya bener kata dia, tapi aku disini d hotel dan mostly pake english, ada yg gabisa pake english juga sih;iya benar kata dia tapi aku disini di hotel dan mostly pakai english ada yang gabisa pakai english juga sih;negatif;6592;negatif
@worksfess di kantor gue gini nder mereka nyediawin beasiswa (bantuan biaya pendidikan) buat jenjang S2 baik di dalam atau di luar negeri. di kantor gue syaratnta IPK nya di atas 3 5 saat S1 pernah jadi karyawan terbaik 3x selama masa kerja. sisanya urusan administrasi;di kantor saya gini nder mereka nyediawin beasiswa bantuan biaya pendidikan buat jenjang s baik di dalam atau di luar negeri di kantor saya syaratnta ipk nya di atas saat s pernah jadi karyawan terbaik x selama masa kerja sisanya urusan administrasi;netral;6593;netral
please pengen punya pasangan dari negara lain biar bisa #kaburajadulu;please pengen punya pasangan dari negara lain biar bisa kaburajadulu;negatif;6593;negatif
@itsquaileggs Untung ga daftar CPNS. Gapernah percaya sama yang namanya pemerintah. Apalagi setelah mulyono CS.;untung ga daftar cpns gapernah percaya sama yang namanya pemerintah apalagi setelah mulyono cs;positif;6593;positif
Sri Sultan Hamengkubuwono X mendatangi masa aksi demonstrasi yang adalah raja Jawa Kerajaan. Sedangkan anggota DPR malah #KaburAjaDulu yang katanya demokrasi. Apakah kita lebih cocok dengan sistem kerajaan agar falsafah Jawa diterapkan untuk keadilan sosial bagi seluruh rakyat;sri sultan hamengkubuwono x mendatangi masa aksi demonstrasi yang adalah raja jawa kerajaan sedangkan anggota dpr bahkan kaburajadulu yang katanya demokrasi apakah kita lebih cocok dengan sistem kerajaan agar falsafah jawa diterapkan untuk keadilan sosial bagi seluruh rakyat;negatif;6593;negatif
yokk semangat kak kita cari diluar😹🔥;yokk semangat kak kita cari diluar;negatif;6594;negatif
Gw kl ada kesempatan dan tawaran yg menarik gw juga mau pindah keluar negri #kaburajadulu;saya kalau ada kesempatan dan tawaran yang menarik saya juga mau pindah keluar negri kaburajadulu;netral;6594;netral
dorg lari ada dokumen lengkap, so tkpe la. dorg nk merantau jgk mcm korg merantau luar negara;dorg lari ada dokumen lengkap so tkpe lah dorg nk merantau jgk mcm korg merantau luar negara;negatif;6594;negatif
Tapi karena aku dapet pengalaman kurang baik jadilah.... Gak diizinkan lagi untuk kerja di luar negeri. Pengen ke Jepang atau Korea atau malah ke German? Waktu itu ada yang ajakin wk... Tapi gak yakin orang nya bisa kuat di liar negeri mengingat pernah punya pengalaman;tapi karena aku dapat pengalaman kurang baik jadilah gak diizinkan lagi untuk kerja di luar negeri pengen ke jepang atau korea atau bahkan ke german waktu itu ada yang ajakin wk tapi gak yakin orang nya bisa kuat di liar negeri mengingat pernah punya pengalaman;positif;6596;positif
hohoho;hohoho;negatif;6598;negatif
Rekomendasi warnet di sekitaran Kota Tangerang/Jakarta Barat yang internet high speed untuk war WHV Australia dong! #whv #sduwhv #KaburAjaDulu;rekomendasi warnet di sekitaran kota tangerang jakarta barat yang internet high speed untuk war whv australia dong whv sduwhv kaburajadulu;netral;6599;netral
#NegaraMundur;negaramundur;negatif;6604;negatif
Felt this mama pernah bilang boleh kuliah di luar negeri mama masih sanggup. Tp aku tau pasti mama bakal kerja 1000x lebih dari biasanya. And yap i choosed to stay here;felt this mama pernah bilang boleh kuliah di luar negeri mama masih sanggup tapi aku tahu pasti mama bakal kerja x lebih dari biasanya and iya i choosed to stay here;positif;6604;positif
Negara kalo rakyatnya udah ga percaya sama pemerintah sipil biasanya minta tolong dengan militer. Bagaimana ini kita terapkan di MU ambil pelatih dari Special Air Service;negara kalau rakyatnya sudah ga percaya sama pemerintah sipil biasanya minta tolong dengan militer bagaimana ini kita terapkan di mu ambil pelatih dari special air service;negatif;6605;negatif
persyaratan nya harus bisa menguasai seluruh element di bumi😭;persyaratan nya harus bisa menguasai seluruh element di bumi;netral;6605;netral
gen z mkin di tantang, makin di gas lah🤣;gen z mkin di tantang makin di gas lah;negatif;6605;negatif
Ketua DPR RI @puanmaharani_ri : ..dibalik setiap kata ada pesan dibalik setiap pesan ada keresahan dan dibalik keresahan ada harapan.. __ #Demokrasi #KaburAjaDulu #IndonesiaGelap #NegaraKonoha #BenderaOnePiece https://t.co/fg6nX3o1eu;ketua dpr ri dibalik setiap kata ada pesan dibalik setiap pesan ada keresahan dan dibalik keresahan ada harapan __ demokrasi kaburajadulu indonesiagelap negarakonoha benderaonepiece;netral;6606;netral
Asli gw kalo punya duid mending pindah;asli saya kalau punya duid lebih baik pindah;netral;6606;netral
"ibu ku aja dapet fasilitas yang lengkap kayak apartemen, uang makan, kesehatan, dll, nanti kalo aku udah selesai sekolah aku mau ikut Ibu ku bikin trend
#kaburajadulu";ibu ku saja dapat fasilitas yang lengkap kayak apartemen uang makan kesehatan dan lain-lain nanti kalau aku sudah selesai sekolah aku mau ikut ibu ku bikin trend kaburajadulu;negatif;6609;negatif
memang rumput tetangga itu selalu terlihat lebih hijau ,,,tp sebenernya sama ja kok,,,,yg di Malaysia jg sering kan yg muji2 indo,,;memang rumput tetangga itu selalu terlihat lebih hijau tapi sebenernya sama saja kok yang di malaysia juga sering kan yang muji indo;positif;6609;positif
bismillah semoga bisa nyusul, Aamiin;bismillah semoga bisa nyusul aamiin;positif;661;positif
"ABIS GAJIAN SAATNYA INVEST IN YOURSELF! BISA DICICIL &amp; ECERAN! Siapin #KaburAjaDulu dengan mulai belajar IELTS! #zonauang #IELTS https://t.co/ow7ccX0IOE";habis gajian saatnya invest in yourself bisa dicicil amp eceran siapin kaburajadulu dengan mulai belajar ielts zonauang ielts;netral;6613;netral
me too,pray for me too all.;me too pray for me too all;positif;6614;positif
ya hidup disana kan juga gak murah anyway dimana pun anda bekerja klo amda benar2x pubya skill yg baik dan prestasi yg baik gak akan kesulitan🙏🙏🙏🙏;iya hidup disana kan juga gak murah anyway dimana pun anda bekerja kalau amda benarx pubya skill yang baik dan prestasi yang baik gak akan kesulitan;positif;6614;positif
Setelah 5 hari berlelah-lelah ria belajar bahasa jepang. Waktunya temen2 LPK Yoshimura healing bersama nih. Saksikan keseruannya ya.... #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerterbaru #lokerjepang #fyp #viral #trend https://t.co/Gevbp2ZuSq;setelah hari berlelah lelah ria belajar bahasa jepang waktunya teman lpk yoshimura healing bersama ini saksikan keseruannya iya kaburajadulu lpk lpkjepang magang tokuteiginou lokerterbaru lokerjepang fyp viral trend;netral;6615;netral
harus bisa rasengan menguasai elemen api air dan udara;harus bisa rasengan menguasai elemen api air dan udara;netral;6616;netral
bro why are you writing in English it's not like they're going to under it😭🙏;saudara laki-laki why are you writing in english it s not like they reply going to under it;negatif;6616;negatif
iya dong😁;iya dong;positif;6619;positif
"pajak diluar negri 10%...
di indo skrg malah 13.5% bang...";pajak diluar negri di indo skrg bahkan bang;negatif;662;negatif
berarti kmu diganti kak?;berarti kmu diganti kak;negatif;662;negatif
@aartaglia Semoga Indonesia bisa lebih waras dan lebih adil biar kita gak perlu #KaburAjaDulu. Capek jg kalau rakyat selalu harus turun ke jalan buat didengar. Semoga yang di atas sadar kekuasaan itu soal tanggung jawab. Dan yang di bawah seperti kita semoga tetap kuat walau terus diuji. https://t.co/4ArFSPEmLI;semoga indonesia bisa lebih waras dan lebih adil biar kita gak perlu kaburajadulu capek juga kalau rakyat selalu harus turun ke jalan buat didengar semoga yang di atas sadar kekuasaan itu soal tanggung jawab dan yang di bawah seperti kita semoga tetap kuat walau terus diuji;positif;6623;positif
